id,url,full_name,park_code,description,latitude,longitude,activities,topics,states,designation,cost,entrance,standard_hours,holidays
2666104A-6685-4F93-9412-8091007BEF6C,https://www.nps.gov/lewi/index.htm,Lewis and Clark National Historical Park,lewi,Explore the timeless rainforests and majestic coastal vistas. Discover the rich heritage of the native people. Unfold the dramatic stories of America's most famous explorers. The park encompasses sites along the Columbia River and the Pacific Coast. Follow in the footsteps of the explorers and have an adventure in history.,46.21178735,-123.9638583,"['Fishing', 'Food', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Walking', 'Hiking', 'Front-Country Hiking', 'Hunting and Gathering', 'Gathering and Foraging', 'Living History', 'Historic Weapons Demonstration', 'Paddling', 'Kayaking', 'Junior Ranger Program', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Enslavement', 'Explorers and Expeditions', 'Forts', 'Industry', 'Logging and Timber Cutting', 'Military', 'Infantry and Militia', 'Schools and Education', 'Animals', 'Birds', 'Elk', 'Fish', 'Forests and Woodlands', 'Rainforest', 'River and Riparian', 'Trails', 'Water Trails', 'Wetlands', 'Marshes']","OR,WA",National Historical Park,['10.00'],['Entrance - Per Person'],"{'wednesday': '9:00AM - 6:00PM', 'monday': '9:00AM - 6:00PM', 'thursday': '9:00AM - 6:00PM', 'sunday': '9:00AM - 6:00PM', 'tuesday': '9:00AM - 6:00PM', 'friday': '9:00AM - 6:00PM', 'saturday': '9:00AM - 6:00PM'}","['Closed Christmas Day', 'Thanksgiving Day Closed']"
E9A0608F-46D6-4072-939F-C81E27AAB236,https://www.nps.gov/libo/index.htm,Lincoln Boyhood National Memorial,libo,Abraham Lincoln grew from youth to manhood on this southern Indiana soil. Many character and moral traits of one of the world's most respected leaders was formed and nurtured here. Explore Lincoln's boyhood and learn about the boy who would one day become the leader of our nation.,38.11817004,-86.99656861,"['Arts and Culture', 'Cultural Demonstrations', 'Biking', 'Road Biking', 'Guided Tours', 'Self-Guided Tours - Walking', 'Hiking', 'Front-Country Hiking', 'Living History', 'Junior Ranger Program', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store']","['Burial, Cemetery and Gravesite', 'Farming and  Agriculture', 'Monuments and Memorials', 'Presidents']",IN,National Memorial,0,Entrance - Free,"{'wednesday': 'Sunrise to Sunset', 'monday': 'Sunrise to Sunset', 'thursday': 'Sunrise to Sunset', 'sunday': 'Sunrise to Sunset', 'tuesday': 'Sunrise to Sunset', 'friday': 'Sunrise to Sunset', 'saturday': 'Sunrise to Sunset'}",
FF52F034-53E3-4F36-AA31-4BEBCC5F007A,https://www.nps.gov/liho/index.htm,Lincoln Home National Historic Site,liho,"Abraham Lincoln believed in the ideal that everyone in America should have the opportunity to improve their economic and social condition. Lincoln’s life was the embodiment of that idea. We know him as the sixteenth president but he was also a spouse, parent, and neighbor who experienced the same hopes, dreams, and challenges of life that are still experienced by many people today.",39.79715642,-89.64513397,"['Arts and Culture', 'Cultural Demonstrations', 'Guided Tours', 'Self-Guided Tours - Walking', 'Hands-On', 'Arts and Crafts', 'Living History', 'Reenactments', 'Historic Weapons Demonstration', 'First Person Interpretation', 'Junior Ranger Program', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['African American Heritage', 'Archeology', 'Enslavement', 'Presidents', 'Schools and Education', 'Social Movements', 'Abolition Movement', 'Civil Rights', 'Tragic Events', 'Assassinations', 'Wars and Conflicts', 'Civil War', ""Women's History""]",IL,National Historic Site,0,Entrance - Free,"{'wednesday': '8:30AM - 5:00PM', 'monday': '8:30AM - 5:00PM', 'thursday': '8:30AM - 5:00PM', 'sunday': '8:30AM - 5:00PM', 'tuesday': '8:30AM - 5:00PM', 'friday': '8:30AM - 5:00PM', 'saturday': '8:30AM - 5:00PM'}","['Closed Thanksgiving Day', 'Closed New Years Day', 'Closed Christmas Day']"
1EAEF5FA-8CD4-40D7-8B09-07F20E3E5AA5,https://www.nps.gov/linc/index.htm,Lincoln Memorial,linc,"""...as in the hearts of the people for whom he saved the Union, the memory of Abraham Lincoln is enshrined forever."" Beneath these words, the 16th president of the United States sits immortalized in marble as an enduring symbol of unity, strength, and wisdom.",38.88927229,-77.05017778,"['Guided Tours', 'Self-Guided Tours - Walking', 'Junior Ranger Program', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Architecture and Building', 'Arts', 'Painting', 'Sculpture', 'Presidents', 'Social Movements', 'Civil Rights', 'Wars and Conflicts', 'Civil War']",DC,,0,Entrance - Free,"{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
415AA3E1-CE8A-4A24-BD69-451C87107AA4,https://www.nps.gov/libi/index.htm,Little Bighorn Battlefield National Monument,libi,"This area memorializes the US Army's 7th Cavalry, Crow, and Arikara scouts and the Lakotas, Cheyennes, and Arapaho in one of the American Indian's last armed efforts to preserve their way of life. Here on June 25 and 26 of 1876, 263 soldiers, including Lt. Col. George A. Custer and attached personnel of the US Army, died fighting several thousand Lakota, Cheyenne, and Arapaho warriors.",45.55633048,-107.4183614,"['Auto and ATV', 'Scenic Driving', 'Guided Tours', 'Self-Guided Tours - Walking', 'Self-Guided Tours - Auto', 'Junior Ranger Program', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store']","['Burial, Cemetery and Gravesite', 'National Cemetery', 'Military', 'Cavalry', 'Indigenous and Native Warrior', 'Monuments and Memorials', 'Native American Heritage', 'Wars and Conflicts', 'Indian and Frontier Wars', 'Grasslands']",MT,National Monument,"['25.00', '20.00', '15.00', '25.00', '40.00', '40.00', '100.00']","['Entrance - Private Vehicle', 'Entrance - Motorcycle', 'Entrance - Per Person', 'Commercial Entrance - Sedan', 'Commercial Entrance - Van', 'Commercial Entrance - Mini-bus', 'Commercial Entrance - Motor Coach']","{'wednesday': '8:00AM - 6:00PM', 'monday': '8:00AM - 6:00PM', 'thursday': '8:00AM - 6:00PM', 'sunday': '8:00AM - 6:00PM', 'tuesday': '8:00AM - 6:00PM', 'friday': '8:00AM - 6:00PM', 'saturday': '8:00AM - 6:00PM'}","['Christmas Day- Closed', 'New Years Day- Closed', 'Winter Hours 8:00 am to 4:30 pm', 'Thanksgiving- Closed']"
C03CF86E-BFB5-470E-AFF3-C1798A61FFE5,https://www.nps.gov/liri/index.htm,Little River Canyon National Preserve,liri,"Little River is unique because it flows for most of its length atop Lookout Mountain in northeast Alabama. Forested uplands, waterfalls, canyon rims and bluffs, pools, boulders, and sandstone cliffs offer settings for a variety of recreational activities. Natural resources and cultural heritage come together to tell the story of the Preserve, a special place in the Southern Appalachians.",34.41461863,-85.61734327,"['Auto and ATV', 'Scenic Driving', 'Biking', 'Mountain Biking', 'Road Biking', 'Climbing', 'Rock Climbing', 'Fishing', 'Freshwater Fishing', 'Fly Fishing', 'Food', 'Picnicking', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Horse Trekking', 'Horseback Riding', 'Hunting and Gathering', 'Hunting', 'Paddling', 'Canoeing', 'Kayaking', 'Junior Ranger Program', 'Swimming', 'Freshwater Swimming', 'Wildlife Watching', 'Birdwatching', 'Shopping', 'Gift Shop and Souvenirs']","['Colonization and Settlement', 'Explorers and Expeditions', 'Animals', 'Birds', 'Fish', 'Canyons and Canyonlands', 'Fire', 'Forests and Woodlands', 'Coniferous Forests', 'Deciduous Forests', 'Fossils and Paleontology', 'Geology', 'Mountains', 'Natural Sounds', 'Night Sky', 'Astronomy', 'River and Riparian', 'Scenic Views', 'Trails', 'Unique Species', 'Rare', 'Endangered', 'Watersheds', 'Waterfalls']",AL,National Preserve,0,Entrance - Free,"{'wednesday': 'Sunrise to Sunset', 'monday': 'Sunrise to Sunset', 'thursday': 'Sunrise to Sunset', 'sunday': 'Sunrise to Sunset', 'tuesday': 'Sunrise to Sunset', 'friday': 'Sunrise to Sunset', 'saturday': 'Sunrise to Sunset'}",
5C51E54A-BCDA-4186-96C3-1B896C3CDFCB,https://www.nps.gov/chsc/index.htm,Little Rock Central High School National Historic Site,chsc,"In 1957, Little Rock Central High School was the epicenter of confrontation and a catalyst for change as the fundamental test for the United States to enforce African American civil rights following Brown v. Board of Education. Learn how the sacrifice and struggle endured by the Little Rock Nine have provided opportunities and opened doors for those seeking equality and education around the world.",34.7369465,-92.29987899,"['Arts and Culture', 'Live Music', 'Guided Tours', 'Self-Guided Tours - Walking', 'Self-Guided Tours - Auto', 'Junior Ranger Program', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Architecture and Building', 'African American Heritage', 'Military', 'US Army', 'Presidents', 'Schools and Education', 'Social Movements', 'Civil Rights']",AR,National Historic Site,0,Entrance - Free,"{'wednesday': '10:00AM - 4:00PM', 'monday': 'Closed', 'thursday': '10:00AM - 4:00PM', 'sunday': 'Closed', 'tuesday': '10:00AM - 4:00PM', 'friday': '10:00AM - 4:00PM', 'saturday': '10:00AM - 4:00PM'}","['Christmas Day', 'Thanksgiving Day', ""New Year's Day""]"
CE9470A1-A8D7-49DE-A555-1A32FBBAB0FF,https://www.nps.gov/long/index.htm,Longfellow House Washington's Headquarters National Historic Site,long,"Longfellow House-Washington's Headquarters National Historic Site preserves the home of Henry W. Longfellow, one of the world’s foremost 19th century poets. The house also served as headquarters for General George Washington during the Siege of Boston, July 1775 - April 1776. In addition to its rich history, the site offers unique opportunities to explore 19th century literature and arts.",42.37698854,-71.12636956,"['Arts and Culture', 'Live Music', 'Guided Tours', 'Hands-On', 'Arts and Crafts', 'Junior Ranger Program', 'Museum Exhibits']","['Architecture and Building', 'African American Heritage', 'American Revolution', 'Arts', 'Painting', 'Photography', 'Poetry and Literature', 'Sculpture', 'Commerce', 'Trade', 'Enslavement', 'Industry', 'Laborer and Worker', 'LGBTQ American Heritage', 'Landscape Design', 'Military', 'Infantry and Militia', 'Native American Heritage', 'Presidents', 'Religion and Spirituality', 'Schools and Education', 'Social Movements', 'Abolition Movement', 'Wars and Conflicts', 'Colonial/European Contact Conflicts', 'French and Indian War', 'American Revolutionary War', 'Civil War', 'Spanish-American War', 'World War I', 'Cold War', ""Women's History""]",MA,National Historic Site,0,Entrance - Free,"{'wednesday': 'Closed', 'monday': '9:30AM - 5:00PM', 'thursday': 'Closed', 'sunday': '9:30AM - 5:00PM', 'tuesday': 'Closed', 'friday': '9:30AM - 5:00PM', 'saturday': '9:30AM - 5:00PM'}",['Closed November 1 through late May']
FA6450A4-D2F1-4B35-9817-EA01918597A6,https://www.nps.gov/lowe/index.htm,Lowell National Historical Park,lowe,"Lowell’s water-powered textile mills catapulted the nation – including immigrant families and early female factory workers – into an uncertain new industrial era. Nearly 200 years later, the changes that began here still reverberate in our shifting global economy. Explore Lowell, a living testament to the dynamic human story of the industrial revolution.",42.6455371,-71.31588673,"['Arts and Culture', 'Craft Demonstrations', 'Cultural Demonstrations', 'Live Music', 'Boating', 'Boat Tour', 'Guided Tours', 'Self-Guided Tours - Walking', 'Boat Tour', 'Hands-On', 'Arts and Crafts', 'Junior Ranger Program', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Dams', 'Engineering', 'Industry', 'Factories', 'Mills', 'Immigration', 'Laborer and Worker', 'Migrant Workers', 'Labor Movement', 'Science, Technology and Innovation', 'Canals', 'Floods', 'Urban America', ""Women's History""]",MA,National Historical Park,0,Entrance - Free,"{'wednesday': '10:00AM - 5:00PM', 'monday': '10:00AM - 5:00PM', 'thursday': '10:00AM - 5:00PM', 'sunday': '10:00AM - 5:00PM', 'tuesday': '10:00AM - 5:00PM', 'friday': '10:00AM - 5:00PM', 'saturday': '10:00AM - 5:00PM'}","['New Years Day', 'Christmas', 'Thanksgiving']"
64FF65B7-0847-4495-9464-667CAFBF4D16,https://www.nps.gov/lode/index.htm,Lower Delaware National Wild and Scenic River,lode,"The largest free-flowing river in the eastern United States, the Delaware River runs past forests, farmlands, and villages, and it also links some of the most densely populated regions in America. In 2000, the National Wild and Scenic River System incorporated key segments of the lower Delaware River to form this unit of the National Park System.",40.4000389,-74.983737,"['Auto and ATV', 'Scenic Driving', 'Boating', 'Camping', 'Fishing', 'Food', 'Picnicking', 'Hiking', 'Paddling', 'Junior Ranger Program']","['American Revolution', 'Military', 'Transportation', 'Canals', 'Wars and Conflicts', 'American Revolutionary War', 'Animals', 'Forests and Woodlands', 'Geology', 'River and Riparian', 'Scenic Views', 'Trails', 'Wetlands']","PA,NJ",National Wild and Scenic River,0,Entrance - Free,"{'wednesday': 'Sunrise to Sunset', 'monday': 'Sunrise to Sunset', 'thursday': 'Sunrise to Sunset', 'sunday': 'Sunrise to Sunset', 'tuesday': 'Sunrise to Sunset', 'friday': 'Sunrise to Sunset', 'saturday': 'Sunrise to Sunset'}",
3725FD28-4693-481E-888C-855484E73800,https://www.nps.gov/loea/index.htm,Lower East Side Tenement Museum National Historic Site,loea,"The Tenement Museum tells the stories of working-class tenement residents, who moved to New York City from other countries and other parts of the country. Their work helped build the city and nation, and their stories help us understand our history. The museum shares these stories through guided tours of recreated tenement apartments, neighborhood walking tours, and virtual tours and programs.",40.7187683,-73.99001245,"['Arts and Culture', 'Guided Tours', 'Living History', 'First Person Interpretation', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Architecture and Building', 'African American Heritage', 'American Revolution', 'Arts', 'Asian American Heritage', 'Colonization and Settlement', 'Commerce', 'Trade', 'Enslavement', 'Great Depression', 'Hispanic American Heritage', 'Industry', 'Factories', 'Immigration', 'Laborer and Worker', 'Latino American Heritage', 'LGBTQ American Heritage', 'Migrations', 'Music', 'Native American Heritage', 'Pacific Islander Heritage', 'Social Movements', 'Transportation', 'Urban America', 'Wars and Conflicts', ""Women's History""]",NY,National Historic Site,0,Entrance - Free,"{'wednesday': '10:00AM - 6:00PM', 'monday': '10:00AM - 6:00PM', 'thursday': '10:00AM - 6:00PM', 'sunday': '10:00AM - 6:00PM', 'tuesday': '10:00AM - 6:00PM', 'friday': '10:00AM - 6:00PM', 'saturday': '10:00AM - 6:00PM'}","['Christmas', 'Thanksgiving']"
ECDFABE2-6448-46EA-886E-FE79ACBBF16E,https://www.nps.gov/lyjo/index.htm,Lyndon B Johnson National Historical Park,lyjo,"---Lyndon Baines Johnson Lyndon B. Johnson National Historical Park tells the story of our 36th President beginning with his ancestors until his final resting place on his beloved LBJ Ranch. This entire ""circle of life"" gives the visitor a unique perspective into one of America's most noteworthy citizens by providing the most complete picture of any American president.",30.2519655,-98.60692433,"['Guided Tours', 'Self-Guided Tours - Auto', 'Junior Ranger Program', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store']","['Architecture and Building', 'Birthplace', 'Burial, Cemetery and Gravesite', 'Farming and  Agriculture', 'Ranches', 'Presidents', 'Schools and Education', 'Animals', 'Birds', 'Fish', 'Fire', 'Geology', 'Groundwater', 'Grasslands', 'River and Riparian', 'Trails']",TX,National Historical Park,0,Entrance - Free,"{'wednesday': '9:00AM - 5:00PM', 'monday': '9:00AM - 5:00PM', 'thursday': '9:00AM - 5:00PM', 'sunday': '9:00AM - 5:00PM', 'tuesday': '9:00AM - 5:00PM', 'friday': '9:00AM - 5:00PM', 'saturday': '9:00AM - 5:00PM'}","['Christmas Eve', 'Christmas', 'Thanksgiving', ""New Year's Day""]"
70090004-4DA3-4E20-8F70-9DE064C2AA69,https://www.nps.gov/mawa/index.htm,Maggie L Walker National Historic Site,mawa,"Maggie Lena Walker devoted her life to civil rights advancement, economic empowerment, and educational opportunities for Jim Crow-era African Americans and women. As a bank president, newspaper editor, and fraternal leader, Walker served as an inspiration of pride and progress. Today, Walker’s home is preserved as a tribute to her enduring legacy of vision, courage, and determination.",37.54781499,-77.43746979,"['Guided Tours', 'Self-Guided Tours - Walking', 'Junior Ranger Program', 'Shopping', 'Bookstore and Park Store']","['Architecture and Building', 'African American Heritage', 'Banking', 'Reconstruction', 'Social Movements', 'Civil Rights', 'Wars and Conflicts', 'Civil War', ""Women's History""]",VA,National Historic Site,0,Entrance - Free,"{'wednesday': '9:00AM - 4:30PM', 'monday': 'Closed', 'thursday': '9:00AM - 4:30PM', 'sunday': 'Closed', 'tuesday': '9:00AM - 4:30PM', 'friday': '9:00AM - 4:30PM', 'saturday': '9:00AM - 4:30PM'}","['Thanksgiving Closure', 'New Years Day Closure', 'Martin Luther King Jr. Day', 'Christmas Day Closure']"
